Repo,CompoundAttribute,AdjacencyList,GodTable,ValuesInColDef,MetadataAsData,MulticolumnAttribute,CloneTables,DuplicateColumnNames,IndexShotgun4,Total Smells
GoogleCloudPlatform_bigquery-samples-python.txt,0,0,0,0,0,0,0,0,0,0
GoogleCloudPlatform_DataflowJavaSDK.txt,0,0,0,0,0,0,0,0,0,0
GoogleCloudPlatform_gcloud-java.txt,0,0,0,0,0,0,0,0,0,0
GoogleCloudPlatform_gcloud-ruby.txt,0,0,0,0,0,0,0,0,0,0
GordonDiggs_rayons.txt,0,0,2,0,0,0,0,0,0,2
GotCms_GotCms.txt,3,0,2,0,4,0,0,8,1,18
gpodder_mygpo.txt,0,0,0,0,0,0,0,0,0,0
gradle_gradle.txt,0,0,1,0,0,0,0,0,2,3
grapefruitdotlink_grapefruit.txt,0,0,0,0,0,0,0,0,1,1
gratipay_aspen-python.txt,0,0,0,0,0,0,0,0,1,1
gratipay_gratipay.com.txt,0,0,2,4,0,0,0,2,5,13
gratipay_postgres.py.txt,0,0,0,0,0,0,0,1,1,2
greatman_craftconomy3.txt,0,0,0,0,0,0,0,0,0,0
greenrobot_greenDAO.txt,0,0,0,0,0,0,0,0,1,1
GridOPTICS_GOSS.txt,0,0,0,0,0,0,0,0,0,0
griffon_griffon.txt,0,0,0,0,0,0,0,0,0,0
grnet_e-science.txt,0,0,0,0,0,0,0,0,1,1
groonga_groonga.txt,0,0,0,0,0,0,0,1,1,2
grosser_parallel.txt,0,0,0,0,0,0,0,0,0,0
groupdocs_groupdocs-php.txt,0,0,0,0,0,0,0,0,1,1
groupon_Selenium-Grid-Extras.txt,0,0,0,0,0,0,0,0,0,0
grrr-amsterdam_golem.txt,0,0,0,0,0,3,0,4,16,23
Grupo6PIS_BeatIt-Android.txt,0,0,0,0,0,0,0,0,0,0
gryphius_fuglu.txt,0,0,0,0,1,0,0,0,1,2
GTSoftware_GTRetail.txt,684,0,10,1,0,0,0,5,1,701
guhilling_cdi-test.txt,0,0,0,0,0,0,0,0,0,0
guillermo-carrasco_TACA.txt,0,0,0,0,0,0,0,0,1,1
guppy4j_libraries.txt,0,0,0,0,0,0,0,0,1,1
gurnec_btcrecover.txt,0,0,0,0,0,0,0,0,1,1
guyirvine_RServiceBus.txt,0,0,0,0,0,0,0,0,1,1
gwenn_sqlite-jna.txt,0,0,0,0,1,5,18,6,9,39
gwpy_gwpy.txt,0,0,0,0,0,0,0,0,0,0
h2oai_h2o.txt,0,0,1,0,0,0,0,0,1,2
h3xstream_find-sec-bugs.txt,0,0,0,0,0,0,0,0,0,0
h3xstream_http-script-generator.txt,1,0,0,0,0,0,0,0,6,7
hackerschool_community.txt,0,0,2,0,0,0,0,0,0,2
hacklabr_mapasculturais.txt,0,0,10,4,0,0,0,9,9,32
haiwen_ccnet.txt,0,0,0,0,0,0,0,0,0,0
haiwen_seadroid.txt,0,0,0,0,0,0,0,0,4,4
haiwen_seafdav.txt,0,0,0,0,0,0,0,0,0,0
haiwen_seafile-client.txt,0,0,0,0,0,0,0,0,0,0
halex2005_pjsettings.txt,0,0,0,0,0,0,0,0,0,0
hammerlab_datacache.txt,0,0,0,0,0,0,0,0,1,1
HangfireIO_Hangfire.txt,0,0,0,0,0,0,0,6,1,7
harbour_core.txt,0,0,0,0,0,1,6,1,8,16
harp-orm_harp.txt,0,0,1,0,1,0,0,0,1,3
harry2258_AlfredV2-FTB-IRC-.txt,0,0,0,0,2,0,0,0,1,3
Harvard-ATG_HarvardCards.txt,0,0,0,0,0,0,0,0,0,0
hasgeek_lastuser.txt,0,0,0,0,0,0,0,0,6,6
HatMedia_Micro.txt,0,0,0,0,0,0,0,0,1,1
hawkular_hawkular-metrics.txt,0,0,0,0,0,0,0,4,1,5
HaxeFoundation_hxcpp.txt,0,0,0,0,0,1,6,0,8,15
hedgewars_hw.txt,0,0,0,0,0,0,0,0,0,0
heimdal_heimdal.txt,0,0,0,0,0,2,11,4,11,28
heiseonline_shariff-backend-php.txt,0,0,0,0,0,0,0,0,0,0
helhum_typo3_console.txt,0,0,0,0,0,0,0,0,0,0
hellogerard_jobby.txt,0,0,1,0,0,0,0,0,1,2
henrikbjorn_Bernard.txt,0,0,0,0,0,0,0,0,0,0
HerculesWS_Hercules.txt,0,0,17,0,1,13,0,22,1,54
heroku_databasedotcom.txt,0,0,0,0,0,0,0,0,0,0
heroku_heroku.txt,0,0,0,0,0,0,0,0,0,0
heroku_pgperf.txt,0,0,0,0,0,0,0,0,0,0
heroku_telex.txt,0,0,0,0,0,0,0,0,0,0
hexchat_hexchat.txt,0,0,0,0,0,0,0,0,0,0
Hi-Media_Padocc-engine.txt,0,0,1,1,0,0,0,0,1,3
hicknhack-software_QSqlMigrator.txt,0,0,0,0,0,0,0,0,1,1
Hiroyuki-Nagata_JaneClone.txt,0,0,0,0,0,1,14,1,8,24
hit9_skylark.txt,0,0,0,0,2,0,0,1,2,5
hjoliver_cylc.txt,0,0,2,0,0,0,0,0,1,3
hjue_JustWriting.txt,0,0,0,0,0,0,0,0,1,1
Hoektronics_BotQueue.txt,0,0,4,0,0,0,0,4,17,25
holdenk_sparklingpandas.txt,0,0,0,0,0,0,0,0,0,0
holderdeord_hdo-site.txt,0,0,0,0,0,0,0,0,0,0
holmes-app_holmes-api.txt,0,0,0,0,0,0,0,0,0,0
honeynet_beeswarm.txt,0,0,0,0,0,0,0,0,1,1
horde_horde.txt,5,0,1,0,7,0,0,8,22,43
horms_openvswitch.txt,0,0,0,0,0,0,0,0,0,0
howaboutwe_enum_table.txt,0,0,0,0,0,0,0,0,1,1
howaboutwe_syphon.txt,0,0,0,0,0,0,0,0,1,1
howardjones_network-weathermap.txt,0,0,2,0,0,0,0,0,1,3
hpcc-systems_spoon-plugins.txt,0,0,0,0,0,0,0,0,0,0
HPI-Information-Systems_Metanome.txt,0,0,0,0,0,0,0,0,0,0
HPI-SWA-Lab_RSqueak.txt,3,0,0,0,0,0,0,0,1,4
hrevert_HtSettingsModule.txt,0,0,0,0,0,0,0,0,1,1
hroest_openms.txt,0,0,1,5,0,0,0,4,1,11
hrydgard_ppsspp.txt,0,0,0,0,0,0,0,0,0,0
hsiboy_middleman.txt,0,0,0,0,0,0,0,0,0,0
HubSpot_Rosetta.txt,1,0,0,0,0,0,0,0,0,1
HubSpot_Singularity.txt,0,0,0,0,0,0,0,0,1,1
hugodias_cakeStrap.txt,0,0,0,0,0,0,0,2,0,2
humanmade_BackUpWordPress.txt,0,0,0,0,0,0,0,0,0,0
humanmade_WP-Remote-WordPress-Plugin.txt,0,0,0,0,0,0,0,0,0,0
hydralabs_pyamf.txt,0,0,0,0,0,0,0,0,1,1
hynek_doc2dash.txt,0,0,0,0,0,0,0,0,1,1
hyperoslo_tasuku.txt,0,0,0,0,0,0,0,0,1,1
ialbert_biostar-central.txt,0,0,0,0,0,0,0,0,0,0
iambrandontaylor_django-admin-sortable.txt,0,0,0,0,0,0,0,0,1,1
iangreenleaf_activerecord_enum.txt,0,0,0,0,0,0,0,0,0,0
ibissource_iaf.txt,0,0,1,0,0,0,0,0,4,5
icaine_Flunorette.txt,0,1,1,0,0,1,0,1,1,5
ICanBoogie_ActiveRecord.txt,0,0,0,0,0,0,0,0,1,1
ICanBoogie_ICanBoogie.txt,0,0,0,0,0,0,0,0,0,0
IcecaveStudios_manifold.txt,0,0,0,0,0,0,0,0,0,0
Icinga_icinga2.txt,0,0,36,0,1,1,0,92,174,304
iconara_cql-rb.txt,0,0,0,0,1,0,0,3,1,5
iconara_ione-rpc.txt,0,0,0,0,0,0,0,0,0,0
ICT4H_atomfeed.txt,0,0,0,0,0,0,0,0,0,0
IDgis_geo-publisher.txt,0,43,5,0,2,0,0,0,23,73
idler_MMP.txt,0,0,0,0,0,0,0,0,1,1
ifad_chronomodel.txt,0,0,0,0,0,0,0,0,5,5
ignisf_clarion.txt,0,0,0,0,0,0,0,0,0,0
igniterealtime_Openfire.txt,4,0,64,0,56,0,4,148,53,329
ihabunek_phormium-modgen.txt,0,0,0,0,1,0,0,0,1,2
ihabunek_phormium.txt,0,0,1,1,1,1,0,3,4,11
ilikeprograms_corvus.txt,0,0,4,0,1,0,0,0,1,6
illogical23_Cosplay-Market.txt,0,0,0,0,0,0,0,0,1,1
iluwatar_java-design-patterns.txt,0,0,0,0,0,0,0,0,0,0
imasahiro_rujit.txt,0,0,0,0,0,0,0,0,11,11
imazen_resizer.txt,0,0,0,0,0,0,0,0,1,1
imbo_imbo.txt,0,0,3,0,0,0,0,1,0,4
imduffy15_carcloud-api.txt,0,0,0,0,0,0,0,0,0,0
impresspages_ImpressPages.txt,0,0,3,0,3,0,0,7,1,14
inaturalist_inaturalist.txt,0,0,18,0,0,0,18,6,16,58
inboundnow_cta.txt,0,0,0,0,0,0,0,0,1,1
inboundnow_landing-pages.txt,0,0,0,0,0,0,0,0,1,1
indico_indico.txt,0,0,0,0,0,0,0,0,0,0
iNem0o_PicORM.txt,0,0,0,0,0,0,0,0,1,1
InfectedLan_InfectedAPI.txt,0,0,0,0,0,0,0,0,0,0
infinum_phrasing.txt,0,0,0,0,0,0,0,0,1,1
inflatablefriends_lastfm.txt,0,0,0,0,0,0,0,0,0,0
influxdb_influxdb-ruby.txt,0,0,0,0,0,0,0,0,0,0
infopark_mysql_blob_streaming.txt,0,0,0,0,0,0,0,0,0,0
initLab_fauna.txt,0,0,0,0,0,0,0,0,0,0
inliniac_suricata.txt,0,0,0,0,0,0,0,0,0,0
InMobi_conduit.txt,0,0,1,1,0,1,0,0,1,4
innoq_iBlog.txt,0,0,0,0,0,0,0,0,0,0
innoq_iqvoc.txt,0,0,0,0,0,0,0,0,0,0
inoerp_inoERP.txt,2,0,670,1,2,33,0,78,1,787
insideout10_helixware-plugin.txt,0,0,0,0,0,0,0,0,0,0
insideout10_wordlift-plugin.txt,0,0,0,0,0,0,0,0,1,1
instructure_canvas-lms.txt,0,0,2,0,0,0,0,1,34,37
instructure_switchman.txt,0,0,0,0,0,0,0,0,0,0
int6_CoiniumServ.txt,0,0,0,0,0,0,0,0,0,0
integram_cleverbus.txt,0,0,1,0,0,0,0,9,2,12
interagent_pliny.txt,0,0,0,0,0,0,0,0,0,0
intermine_intermine.txt,0,0,0,0,1,10,12,7,32,62
internetarchive_openlibrary.txt,0,0,1,0,1,0,0,4,23,29
intraface_intraface.dk.txt,0,0,22,1,0,0,0,24,1,48
inveniosoftware_invenio.txt,0,0,0,0,0,0,0,0,0,0
inviqa_chef-magento.txt,0,0,0,0,0,0,0,0,0,0
inviqa_chef-xhprof-gui.txt,0,0,1,0,0,0,0,0,1,2
ioerror_blockfinder.txt,0,0,0,0,0,0,0,0,1,1
IonAuth_IonAuth.txt,0,0,2,0,1,0,0,0,1,4
ionia-corporation_active_force.txt,0,0,0,0,0,0,0,0,0,0
ioos_i52n-sos.txt,0,0,0,0,1,0,0,1,1,3
ioos_sos-injector-db.txt,0,0,0,0,0,0,0,0,3,3
ios-driver_ios-driver.txt,0,0,0,0,0,0,0,0,1,1
ipython_ipython.txt,0,0,0,0,0,0,0,0,1,1
iracooke_protk.txt,0,0,0,0,0,0,0,1,1,2
IreneKnapp_direct-sqlite.txt,0,0,0,0,0,2,15,6,11,34
irmen_Pyro4.txt,0,0,0,0,1,0,0,2,3,6
irods_irods-legacy.txt,0,0,34,0,8,9,6,54,8,119
ironbee_ironbee.txt,0,0,0,0,0,0,0,0,1,1
ironport_shrapnel.txt,0,0,0,0,0,1,0,0,1,2
irstv_H2GIS.txt,0,0,10,7,0,9,2,8,1,37
irstv_orbisgis.txt,0,0,0,0,0,0,0,2,1,3
isfit_internal.isfit.org.txt,0,0,0,0,0,0,0,0,0,0
isisaddons_isis-module-audit.txt,0,0,0,0,0,0,0,0,0,0
ismailasci_track.txt,0,0,0,0,0,0,0,0,1,1
ismrmrd_ismrmrd.txt,0,0,0,0,0,0,0,0,0,0
isotope_core.txt,2,0,0,0,0,0,0,0,1,3
isotope_migration.txt,0,0,13,0,0,0,0,5,1,19
isubit_luggage.txt,0,0,0,0,0,0,0,0,1,1
isubit_luggage_isu.txt,0,0,0,0,0,0,0,0,1,1
itm_testbed-runtime.txt,0,0,1,0,7,0,0,2,1,11
itsnauman_jumprun.txt,0,0,0,0,0,0,0,0,1,1
iut-ibk_DynaMind-ToolBox.txt,0,0,0,0,0,2,22,8,9,41
ivanceras_orm.txt,0,0,0,0,0,0,0,0,1,1
iverberk_larasearch.txt,0,0,0,0,0,0,0,0,3,3
j4mie_idiorm.txt,0,0,0,0,0,0,0,0,1,1
j4mie_paris.txt,0,0,0,0,0,0,0,0,3,3
JabRef_jabref.txt,0,0,0,0,0,0,0,0,0,0
jackalope_jackalope-doctrine-dbal.txt,0,0,0,0,0,0,0,0,0,0
jackalope_jackalope-jackrabbit.txt,0,0,0,0,0,0,0,0,0,0
jackalope_jackalope.txt,0,0,0,0,0,0,0,0,0,0
JackC_surus.txt,0,0,1,0,1,0,0,1,1,4
Jacketpages_Jacketpages.txt,0,0,2,0,3,2,0,2,2,11
Jacobine_Jacobine.txt,0,0,1,0,1,0,0,2,1,5
jahenn_urocenter.txt,0,0,0,0,1,0,0,2,0,3
jailbreakhq_JailbreakApi.txt,4,0,0,0,0,0,0,0,0,4
jamalex_ka-lite.txt,0,0,0,0,0,0,0,1,0,1
jamband_yii-englishwordbook-demo.txt,0,0,0,0,0,0,0,0,3,3
jamend_selective-orm.txt,0,0,0,0,0,0,0,0,2,2
janezkranjc_clowdflows.txt,0,0,0,0,0,0,0,0,0,0
jarednova_timber.txt,0,0,0,0,0,0,0,0,0,0
Jasig_cas.txt,0,0,0,0,0,0,0,0,0,0
Jasig_hrs-portlets.txt,0,0,0,0,0,0,0,0,0,0
Jasig_phpCAS.txt,0,0,0,0,0,0,0,0,0,0
Jasig_sched-assist.txt,0,0,0,0,7,0,0,4,1,12
Jasig_uPortal.txt,0,0,0,0,0,0,0,0,1,1
jasny_DBQuery-MySQL.txt,0,0,0,0,0,0,0,0,0,0
JasonBarnabe_greasyfork.txt,0,0,9,0,7,0,0,9,1,26
jasongrimes_silex-simpleuser.txt,0,0,2,0,2,0,0,0,1,5
javaee-samples_javaee7-samples.txt,0,0,0,0,0,0,0,1,1,2
javajigi_slipp-user.txt,0,0,0,0,0,0,0,1,1,2
javers_javers.txt,0,0,0,0,0,0,0,0,1,1
jayroh_thredded.txt,0,0,4,0,0,0,0,1,2,7
jaysw_ipydb.txt,0,0,0,0,0,0,0,0,31,31
jayway_powermock.txt,0,0,0,0,0,0,0,0,0,0
jbake-org_jbake.txt,0,0,0,0,0,0,0,0,0,0
jbboehr_zsql.php.txt,0,0,0,0,0,0,0,0,1,1
JBEI_ice.txt,0,0,0,0,0,0,0,0,0,0
jberkel_whassup.txt,0,0,1,0,0,0,0,1,1,3
jbox-web_redmine_git_hosting.txt,0,0,0,0,0,0,0,0,0,0
jbroadway_elefant.txt,0,0,4,0,1,4,2,8,1,20
jbush001_NyuziToolchain.txt,0,0,0,0,0,0,0,0,0,0
jcabi_jcabi-dynamo.txt,0,0,0,0,0,0,0,0,0,0
jcabi_jcabi-jdbc.txt,0,0,0,0,0,0,9,1,1,11
jcabi_jcabi-mysql-maven-plugin.txt,0,0,0,0,0,0,0,0,1,1
jcabi_jcabi-simpledb.txt,0,0,0,0,0,0,0,0,0,0
JDGrimes_wp-l10n-validator.txt,0,0,0,0,0,0,0,0,0,0
jeffhsu3_genda.txt,0,0,0,0,0,0,0,0,1,1
jeffymahoney_loopduplicate.com.txt,0,0,0,0,0,0,0,0,1,1
jegasmlm_dotadev.txt,0,0,1,0,0,0,0,2,7,10
jekyll_classifier-reborn.txt,0,0,0,0,0,0,0,0,0,0
jenjinstudios_jenjin.txt,0,0,0,0,0,0,0,0,0,0
jenseng_hair_trigger.txt,0,0,0,0,0,0,0,0,0,0
jeremyevans_sequel.txt,0,3,1,5,0,4,5,6,46,70
jeremykendall_slim-auth.txt,0,0,0,0,0,0,0,0,1,1
JeroenDeDauw_Maps.txt,0,0,0,0,0,0,0,0,1,1
jgorset_label.txt,0,0,0,0,0,0,0,0,0,0
jhalterman_modelmapper.txt,0,0,0,0,0,0,0,0,1,1
jhass_diaspora-openshift.txt,0,0,0,0,0,0,0,0,0,0
jhcepas_ete.txt,0,0,1,0,0,0,0,1,1,3
jhedstrom_DrupalDriver.txt,0,0,0,0,0,0,0,0,0,0
jimbojsb_pseudo.txt,0,0,0,0,0,0,0,0,0,0
jingw_shellquery.txt,0,0,0,0,0,0,0,0,1,1
JKershaw_RDTOM-Source.txt,0,0,1,0,0,0,0,3,1,5
jlaine_qdjango.txt,0,0,0,0,0,0,0,1,1,2
JMB-Technology-Limited_MeetYourNextMP-Web-Core.txt,0,0,13,0,1,0,0,9,6,29
jmchilton_blend4j.txt,0,0,0,0,0,0,0,0,0,0
jmchilton_galaxy-bootstrap.txt,0,2,3,0,0,0,0,5,327,337
jmhodges_rchardet.txt,0,0,0,0,0,0,0,0,0,0
jneen_rouge.txt,0,0,0,0,0,0,0,0,0,0
jnunemaker_cassanity.txt,1,0,0,0,0,0,0,0,1,2
joaofx_HumbleNetwork.txt,0,0,0,0,0,0,0,0,0,0
joe42_CloudFusion.txt,0,0,0,0,0,0,0,0,1,1
johanek_puppet-parse.txt,0,0,0,0,0,0,0,0,3,3
johanlelan_lightweightCMISserver.txt,0,0,0,0,0,0,0,0,0,0
johnament_hammock.txt,0,0,0,0,0,0,0,0,1,1
johnewart_gearman-java.txt,0,0,0,0,0,0,0,0,1,1
johngodley_redirection.txt,0,0,1,0,0,0,0,4,1,6
jonathanhds_sql-builder.txt,0,0,0,0,0,0,0,0,1,1
jonge-democraten_website.txt,0,0,0,0,0,0,0,0,0,0
jonsequitur_Its.Cqrs.txt,0,2,3,0,0,0,0,3,1,9
jonstewart_liblightgrep.txt,0,0,1,0,0,0,0,0,1,2
jooby-project_jooby.txt,0,0,0,0,0,0,3,0,1,4
jookies_jasmin.txt,0,0,1,1,0,0,0,0,1,3
Joomla-Bible-Study_Joomla-Bible-Study.txt,0,0,2,0,0,0,0,6,1,9
joomla-extensions_install-from-web-server.txt,0,0,40,0,7,1,0,101,1,150
joomla-framework_log.txt,0,0,0,0,0,0,0,0,1,1
joomla-projects_cms-naked.txt,0,0,40,0,7,1,0,98,1,147
joomla-projects_com_localise.txt,0,0,0,0,0,0,0,0,1,1
joomla_jissues.txt,0,0,0,0,0,0,0,2,1,3
joomla_joomla-cms.txt,0,0,34,0,5,1,0,90,2,132
jOOQ_jOOL.txt,0,0,1,0,0,0,0,0,1,2
jOOQ_jOOQ.txt,0,2,15,6,3,6,0,37,108,177
jorgemanrubia_lazy_columns.txt,0,0,0,0,0,0,0,0,1,1
josegonzalez_php-queuesadilla.txt,0,0,0,0,0,0,0,0,2,2
josegonzalez_python-beaver.txt,0,0,0,0,0,0,0,0,1,1
Joseki_LeanMapper-extension.txt,0,1,0,0,0,1,0,1,2,5
joshmoody_mock-data.txt,0,0,0,0,0,0,0,0,3,3
joshtronic_pickles.txt,0,0,2,0,0,2,0,1,1,6
Josko_aura-bot.txt,2,0,1,0,0,2,11,5,11,32
jphp-compiler_jphp.txt,0,0,0,0,0,0,0,0,1,1
jprante_elasticsearch-river-jdbc.txt,0,0,1,1,0,1,0,2,2,7
jreijn_hippo-addon-restful-webservices.txt,0,0,0,0,0,0,0,0,0,0
jronallo_djatoka.txt,0,0,0,0,0,0,0,0,0,0
jruby_jruby.txt,0,0,0,0,0,0,0,0,11,11
jruby_warbler.txt,0,0,0,0,0,0,0,0,1,1
jschneier_django-storages-redux.txt,0,0,0,0,0,0,0,0,0,0
jschneier_django-storages.txt,0,0,0,0,0,0,0,0,0,0
jsuggs_CollegeCrazies.txt,0,0,7,0,2,5,0,6,58,78
jtriley_StarCluster.txt,0,0,0,0,0,0,0,0,1,1
Jug-Vale_jug-call4papers.txt,0,0,0,0,0,0,0,0,0,0
Julian_Minion.txt,0,0,0,0,0,0,0,0,1,1
julianhyde_optiq-csv.txt,0,0,0,0,0,0,0,0,0,0
julianhyde_optiq.txt,2,0,0,0,1,0,0,0,1,4
julianhyde_quidem.txt,0,0,0,0,0,0,0,0,0,0
julianhyde_sqlline.txt,0,0,0,0,0,0,0,0,2,2
julianhyde_tpcds.txt,0,0,0,0,0,0,0,0,0,0
jupiter24_web-chess.txt,0,0,0,0,0,0,0,0,1,1
jupyter_jupyterhub.txt,0,0,0,0,0,0,0,0,2,2
k0kubun_githubranks.txt,0,0,0,0,0,0,0,0,0,0
kaizenplatform_fluent-plugin-bigquery.txt,0,0,0,0,0,0,0,0,1,1
kalamuna_playbox.txt,0,0,0,0,0,0,0,0,1,1
kamailio_kamailio.txt,1,0,70,0,19,13,0,93,176,372
kamipo_activerecord-mysql-awesome.txt,0,0,0,0,0,0,0,0,1,1
Kapiche_caterpillar.txt,0,0,0,0,0,0,0,0,5,5
karussell_snacktory.txt,0,0,0,0,0,0,0,0,0,0
kaspernj_awesome_tasks.txt,0,0,0,0,0,0,0,0,0,0
kaspernj_baza.txt,0,0,0,0,0,0,0,0,1,1
KayEss_django-slumber.txt,0,0,0,0,0,0,0,0,0,0
KBNLresearch_europeananp-ner.txt,0,0,0,0,0,0,0,0,0,0
kbrock_audio_book_creator.txt,0,0,0,0,0,0,0,0,1,1
kdavies4_ModelicaRes.txt,0,0,0,0,0,0,0,0,1,1
Kdyby_DoctrineMoney.txt,0,0,0,0,0,0,0,0,1,1
Kegbot_kegbot-server.txt,0,0,0,0,0,0,0,0,0,0
kejbaly2_metrique.txt,0,0,0,0,0,0,0,0,1,1
keltanas_SiteForeverCMS.txt,0,0,8,0,2,0,0,9,1,20
kennethkalmer_powerdns-on-rails.txt,0,0,4,0,0,0,0,1,1,6
kennib_ncss-murder.txt,0,0,0,0,0,0,0,1,1,2
KensoDev_kiqit.txt,0,0,0,0,0,0,0,0,1,1
khelonium_cashtrack.txt,0,0,0,0,0,0,0,0,1,1
khosrow_lvsm.txt,0,0,0,0,0,0,0,0,0,0
kia_FitGoodies.txt,0,0,0,0,0,0,0,0,0,0
kiberpipa_Intranet.txt,0,0,0,0,0,0,0,0,0,0
KIDJourney_steamtraderep.txt,0,0,0,0,0,0,0,0,0,0
kilbot_WooCommerce-POS.txt,0,0,0,0,0,0,0,0,0,0
killbill_killbill-admin-ui.txt,0,0,0,0,0,0,0,0,1,1
killbill_killbill-analytics-plugin.txt,0,0,14,0,0,2,0,3,151,170
killbill_killbill-commons.txt,0,0,4,0,4,4,0,0,12,24
killbill_killbill-cybersource-plugin.txt,0,0,1,0,0,0,0,0,6,7
killbill_killbill-paypal-express-plugin.txt,0,0,1,0,0,0,0,0,1,2
killbill_killbill-platform.txt,0,0,6,0,0,6,0,0,17,29
killbill_killbill.txt,1,0,32,0,0,3,1,3,128,168
killme2008_Metamorphosis.txt,0,0,0,0,0,0,0,0,1,1
kingsleyh_totally_lazy.txt,0,0,0,0,0,0,0,0,0,0
KingYes_wordpress-aryo-activity-log.txt,0,0,0,0,0,0,0,0,1,1
Kitware_Remus.txt,0,0,0,0,0,0,0,0,0,0
klassebe_klasse-wp-poll-survey.txt,0,0,0,0,0,0,0,0,1,1
klout_brickhouse.txt,0,0,0,0,0,0,0,0,0,0
kmbulebu_NickNack.txt,0,0,0,0,0,0,0,0,0,0
kmcphillips_gracehrabi.com.txt,0,0,5,0,0,1,0,0,1,7
knagra_farnsworth.txt,0,0,0,0,0,0,0,0,1,1
knightliao_disconf.txt,0,0,0,0,0,0,0,1,1,2
KnpLabs_knp-components.txt,0,0,0,0,0,0,0,0,0,0
KnpLabs_KnpBundles.txt,0,0,0,0,0,0,0,0,1,1
koala-framework_koala-framework.txt,0,0,7,5,11,5,0,27,1,56
kolypto_py-mongosql.txt,0,0,0,0,0,0,0,0,0,0
konklone_konklone.com.txt,0,0,0,0,0,0,0,0,0,0
kontalk_tigase-extension.txt,0,0,0,0,1,0,0,0,1,2
koreader_koreader-base.txt,0,0,0,0,0,0,0,0,1,1
kornicameister_SpringAtom.txt,0,0,0,0,0,0,0,0,0,0
kostajh_rebuild.txt,0,0,0,0,0,0,0,0,1,1
kot-begemot_undestroyable.txt,0,0,0,0,0,0,0,0,1,1
kovyrin_db-charmer.txt,0,0,0,0,0,0,0,0,1,1
krautcomputing_rubydocs.txt,0,0,0,0,0,0,0,0,1,1
kreta-io_kreta.txt,0,0,0,0,0,0,0,1,1,2
kripken_sql.js.txt,0,0,1,0,0,3,23,9,11,47
krischer_instaseis.txt,0,0,0,0,0,0,0,0,2,2
kristofa_brave.txt,0,0,0,0,0,0,0,0,0,0
krizsan_message-cowboy.txt,0,0,0,0,0,0,0,0,0,0
kronosapiens_xp.txt,0,0,0,0,0,0,0,0,0,0
kronusme_dota2-api.txt,0,0,0,0,0,1,0,1,1,3
kryptnostic_rhizome.txt,0,0,0,0,0,0,0,0,1,1
krzyk240_sim.txt,0,0,0,0,0,0,0,0,0,0
ksokol_myreader.txt,0,0,0,0,0,0,0,0,0,0
KSST_KF.txt,0,0,0,0,0,0,0,0,0,0
ktbartholomew_generator-craft.txt,0,0,12,0,0,6,6,9,3,36
ktbs_ktbs.txt,0,0,1,0,0,0,0,0,1,2
ku-unplugged_LiveLog.txt,0,0,0,0,0,0,0,2,7,9
kuenishi_presto-riak.txt,0,0,0,0,0,0,0,0,0,0
Kunstmaan_KunstmaanAdminListBundle.txt,0,0,0,0,0,0,0,0,0,0
Kunstmaan_KunstmaanBundlesCMS.txt,0,0,0,0,0,0,0,0,0,0
Kunstmaan_KunstmaanNodeBundle.txt,0,0,0,0,0,0,0,0,1,1
kvesteri_sqlalchemy-continuum.txt,0,0,0,0,0,0,0,0,0,0
KWARC_MathHub.txt,0,0,0,0,0,0,0,0,1,1
KWZwickau_KREDA-Sphere.txt,1,0,2,0,5,3,0,7,1,19
kyleterry_tenyks-contrib.txt,0,1,0,0,0,0,0,0,11,12
l3pp4rd_DoctrineExtensions.txt,0,0,0,0,0,0,0,0,0,0
la-team_light-admin.txt,0,0,0,0,2,0,0,1,1,4
lafourchette_L10nBundle.txt,0,0,0,0,0,0,0,0,1,1
languagetool-org_languagetool.txt,0,0,0,0,0,0,0,0,0,0
laravel_framework.txt,0,0,0,0,0,0,0,1,1,2
larroy_clearskies_core.txt,1,0,1,0,0,1,6,3,10,22
larsga_Duke.txt,1,0,0,0,0,0,0,0,1,2
larsgrefer_android-library.txt,0,0,0,0,0,0,0,0,0,0
lastzero_test-tools.txt,0,0,0,0,1,0,0,0,1,2
lasyan3_TrinityCore.txt,47,0,50,0,1,70,0,58,1,227
lat-lon_deegree-securityproxy.txt,0,0,2,0,0,1,0,0,1,4
LaunchKey_launchkey-php.txt,0,0,0,0,0,0,0,0,1,1
laysakura_smartdb.txt,0,0,0,0,0,0,0,0,0,0
Leadformance_ltree_hierarchy.txt,0,0,0,0,0,0,0,0,0,0
learning-unlimited_ESP-Website.txt,0,0,0,0,0,0,0,0,0,0
learningequality_ka-lite.txt,0,0,0,0,0,0,0,0,1,1
lebris_muffin.txt,0,0,0,0,0,0,0,0,0,0
ledger_ledger.txt,0,0,0,0,0,0,0,0,0,0
lee19840806_quick_bus_web.txt,0,0,2,0,0,0,0,4,7,13
leedavis81_Drest.txt,0,0,0,0,0,0,0,0,0,0
legaultmarc_genometools.txt,0,0,0,0,0,0,0,0,0,0
legaultmarc_gepyto.txt,0,0,0,0,0,0,0,0,0,0
lespetitesficelles_clermontoise-subscription.txt,0,0,1,0,1,0,0,0,1,3
letsdrink_ouzo.txt,0,3,0,0,0,0,0,2,1,6
lexik_LexikFormFilterBundle.txt,0,0,0,0,0,0,0,0,0,0
LExpress_symfony1.txt,0,0,1,0,2,1,3,3,0,10
